CityID;CityName;StateProvinceID;LatestRecordedPopulation;LastEditedBy;ValidFrom;ValidTo
1355;Ashville;39;227;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1356;Ashville;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1357;Ashville;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1358;Ashwaubenon;52;16963;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1359;Ashwood;38;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1360;Askewville;34;241;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1361;Askov;24;364;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1362;Asotin;50;1251;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1363;Aspen;6;6658;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1364;Aspen;53;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1365;Aspen Hill;21;48759;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1366;Aspen Park;6;882;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1367;Aspen Springs;5;65;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1368;Aspermont;45;919;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1369;Aspers;39;350;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1370;Aspetuck;7;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1371;Aspinwall;16;40;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1372;Aspinwall;39;2801;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1373;Assaria;17;413;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1374;Assinippi;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1375;Assumption;28;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1376;Assumption;14;1168;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1377;Astatula;10;1810;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1378;Astico;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1379;Astor;10;1556;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1380;Astor Park;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1381;Astoria;14;1141;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1382;Astoria;38;9477;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1383;Astoria;43;139;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1384;Atalissa;16;311;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1385;Atascadero;5;28310;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1386;Atascocita;45;65844;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1387;Atchison;17;11021;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1388;Atco;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1389;Aten;28;112;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1390;Atglen;39;1406;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1391;Athalia;36;373;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1392;Athelstan;16;19;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1393;Athelstane;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1394;Athena;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1395;Athena;38;1126;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1396;Athens;45;12710;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1397;Athens;19;249;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1398;Athens;1;21897;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1399;Athens;44;13458;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1400;Athens;23;1024;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1401;Athens;52;1105;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1402;Athens;39;3367;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1403;Athens;33;1668;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1404;Athens;14;1988;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1405;Athens;36;23832;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1406;Athens;51;1048;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1407;Athens;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1408;Athens;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1409;Athens;47;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1410;Athens;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1411;Atherton;5;6914;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1412;Athertonville;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1413;Athol;43;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1414;Athol;17;44;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1415;Athol;22;8265;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1416;Athol;13;692;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1417;Athol Springs;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1418;Atka;2;61;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1419;Atkins;4;3016;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1420;Atkins;16;1670;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1421;Atkins;49;1143;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1422;Atkinson;28;1245;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1423;Atkinson;14;972;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1424;Atkinson;34;299;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1425;Atkinson;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1426;Atkinson;30;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1427;Atkinson Mills;39;174;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1428;Atlanta;4;131;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1429;Atlanta;13;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1430;Atlanta;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1431;Atlanta;45;5675;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1432;Atlanta;19;163;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1433;Atlanta;15;725;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1434;Atlanta;28;131;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1435;Atlanta;11;420003;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1436;Atlanta;26;385;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1437;Atlanta;14;1692;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1438;Atlanta;17;195;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1439;Atlanta;23;827;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1440;Atlantic;39;77;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1441;Atlantic;16;7112;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1442;Atlantic;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1443;Atlantic;49;862;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1444;Atlantic;34;543;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1445;Atlantic Beach;33;1891;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1446;Atlantic Beach;10;12655;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1447;Atlantic Beach;42;334;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1448;Atlantic Beach;34;1495;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1449;Atlantic City;53;37;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1450;Atlantic City;31;39558;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1451;Atlantic Highlands;31;4385;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1452;Atlantis;10;2005;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1453;Atlas;26;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1454;Atlasburg;39;401;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1455;Atmautluak;2;277;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1456;Atmore;1;10194;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1457;Atoka;37;3107;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1458;Atoka;44;8387;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1459;Atoka;32;1077;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1460;Atolia;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1461;Atomic City;13;29;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1462;Atqasuk;2;233;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1463;Atsion;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1464;Attalla;1;6048;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1465;Attapulgus;11;449;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1466;Attica;36;899;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1467;Attica;33;2547;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1468;Attica;15;3245;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1469;Attica;17;626;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1470;Attica;16;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1471;Attica;23;994;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1472;Attleboro;22;43593;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1473;Attu;2;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1474;Atwater;36;758;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1475;Atwater;24;1133;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1476;Atwater;5;28168;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1477;Atwood;6;133;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1478;Atwood;44;938;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1479;Atwood;14;1224;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1480;Atwood;17;1194;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1481;Atwood;39;107;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1482;Atwood;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1483;Atwood;37;74;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1484;Au Gres;23;889;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1485;Au Sable;23;1404;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1486;Au Sable Forks;33;559;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1487;Au Train;23;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1488;Auberry;5;2369;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1489;Aubrey;45;2595;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1490;Aubrey;4;170;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1491;Auburn;5;13330;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1492;Auburn;50;70180;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1493;Auburn;53;328;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1494;Auburn;18;1340;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1495;Auburn;11;6887;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1496;Auburn;1;53380;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1497;Auburn;39;741;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1498;Auburn;23;2087;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1499;Auburn;33;27687;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1500;Auburn;20;23055;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1501;Auburn;14;4771;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1502;Auburn;17;1227;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1503;Auburn;28;3460;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1504;Auburn;15;12731;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1505;Auburn;16;322;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1506;Auburn;51;97;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1507;Auburn;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1508;Auburn;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1509;Auburn;30;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1510;Auburn;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1511;Auburn;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1512;Auburn;35;48;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1513;Auburn;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1514;Auburn Hills;23;21412;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1515;Auburndale;52;703;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1516;Auburndale;10;13507;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1517;Auburntown;44;269;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1518;Aucilla;10;100;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1519;Audubon;31;8819;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1520;Audubon;24;519;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1521;Audubon;16;2176;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1522;Audubon Park;18;1473;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1523;Augusta;18;1190;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1524;Augusta;4;2199;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1525;Augusta;23;885;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1526;Augusta;14;587;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1527;Augusta;26;253;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1528;Augusta;27;309;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1529;Augusta;52;1550;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1530;Augusta;17;9274;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1531;Augusta;20;19136;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1532;Augusta;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1533;Augusta;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1534;Augusta;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1535;Augusta;51;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1536;Augusta Springs;49;257;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1537;Augustus;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1538;Auke Bay;2;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1539;Aulander;34;895;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1540;Aullville;26;100;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1541;Aulne;17;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1542;Ault;6;1519;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1543;Aumsville;38;3584;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1544;Aura;23;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1545;Aurelia;16;1036;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1546;Aurora;16;185;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1547;Aurora;24;1682;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1548;Aurora;14;197899;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1549;Aurora;28;4479;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1550;Aurora;15;3750;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1551;Aurora;17;60;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1552;Aurora;26;7508;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1553;Aurora;36;15548;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1554;Aurora;43;532;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1555;Aurora;33;724;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1556;Aurora;38;918;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1557;Aurora;6;325078;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1558;Aurora;46;1016;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1559;Aurora;45;1220;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1560;Aurora;34;520;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1561;Aurora;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1562;Aurora;51;201;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1563;Aurora;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1564;Aurora;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1565;Aurora Center;43;12;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1566;Aurora Lodge;2;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1567;Auroraville;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1568;Austell;11;6581;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1569;Austerlitz;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1570;Austin;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1571;Austin;27;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1572;Austin;45;790390;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1573;Austin;29;192;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1574;Austin;4;2038;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1575;Austin;15;4295;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1576;Austin;39;562;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1577;Austin;24;24718;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1578;Austinburg;36;516;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1579;Austintown;36;29677;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1580;Austinville;49;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1581;Austonio;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1582;Austwell;45;147;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1583;Autaugaville;1;870;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1584;Autryville;34;196;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1585;Auvergne;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1586;Auxier;18;669;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1587;Auxvasse;26;983;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1588;Ava;26;2993;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1589;Ava;14;654;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1590;Ava;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1591;Ava;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1592;Avalon;26;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1593;Avalon;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1594;Avalon;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1595;Avalon;31;1334;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1596;Avalon;39;4705;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1597;Avalon;11;213;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1598;Avalon;5;3728;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1599;Avalon Beach;10;679;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1600;Avant;37;320;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1601;Avard;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1602;Avawam;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1603;Avella;39;804;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1604;Avenal;5;15505;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1605;Avenel;31;17011;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1606;Aventura;10;35762;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1607;Avenue;21;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1608;Avera;11;246;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1609;Averill;24;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1610;Averill Park;33;1693;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1611;Avery;5;646;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1612;Avery;16;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1613;Avery;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1614;Avery;45;482;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1615;Avery;13;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1616;Avery Creek;34;1950;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1617;Avery Island;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1618;Avilla;4;896;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1619;Avilla;15;2401;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1620;Avilla;26;125;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1621;Avilla Beach;5;1627;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1622;Avinger;45;444;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1623;Avis;39;1484;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1624;Aviston;14;1945;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1625;Avoca;28;242;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1626;Avoca;4;488;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1627;Avoca;52;637;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1628;Avoca;33;946;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1629;Avoca;39;2661;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1630;Avoca;16;1506;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1631;Avoca;24;147;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1632;Avoca;15;583;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1633;Avoca;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1634;Avoca;23;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1635;Avon;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1636;Avon;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1637;Avon;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
1638;Avon;34;776;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
